Movie,Mean,Std,Min,Max,Sample,Actual
1573.0,3.6,0.8981462390204986,2.0,5.0,15.0,3.3701298701298703
1625.0,3.9,0.9345230512584125,2.0,5.0,15.0,3.7012987012987013
3623.0,2.9,1.1860297916438132,1.0,5.0,15.0,2.7142857142857144
8874.0,3.8666666666666667,1.2970050972229146,1.0,5.0,15.0,4.0064935064935066
46578.0,3.8333333333333335,0.8299933065325821,2.0,5.0,15.0,3.883116883116883
25.0,3.6,1.0519822558706333,2.0,5.0,15.0,3.625
440.0,3.533333333333333,0.498887651569859,3.0,4.0,15.0,3.5460526315789473
1225.0,3.8666666666666667,0.8459051693633014,2.0,5.0,15.0,4.184210526315789
2700.0,4.1,0.8406346808612327,2.0,5.0,15.0,3.861842105263158
6333.0,4.0,0.6831300510639732,2.5,5.0,15.0,3.723684210526316
69122.0,3.1333333333333333,1.3719410418171119,0.5,5.0,15.0,3.6315789473684212
91529.0,4.066666666666666,1.1527744310527057,1.0,5.0,15.0,3.9934210526315788
2000.0,3.7,0.7702813338860895,2.0,5.0,15.0,3.6733333333333333
2692.0,4.166666666666667,0.8096638534327414,2.0,5.0,15.0,4.0
3175.0,3.433333333333333,1.0780641085864153,1.0,5.0,15.0,3.58
3481.0,3.4,1.2675435561221031,0.5,5.0,15.0,3.6666666666666665
6016.0,4.3,0.6271629240742259,3.0,5.0,15.0,4.1466666666666665
8665.0,4.0,0.7071067811865476,3.0,5.0,15.0,3.7866666666666666
368.0,3.7142857142857144,0.6185895741317419,3.0,5.0,14.0,3.5
1485.0,3.0,0.8864052604279183,0.5,4.0,14.0,3.0337837837837838
6711.0,4.035714285714286,0.8120583572072909,2.5,5.0,14.0,4.033783783783784
35836.0,3.7142857142857144,0.6468132241526726,2.5,4.5,14.0,3.5472972972972974
3994.0,3.392857142857143,0.9292579879469777,2.0,5.0,14.0,3.4794520547945207
109487.0,3.892857142857143,1.2127090604535464,0.5,5.0,14.0,3.993150684931507
1201.0,4.107142857142857,0.9482798605251253,1.5,5.0,14.0,4.145833333333333
3977.0,2.9285714285714284,0.8835226340609272,0.5,4.5,14.0,2.7222222222222223
45722.0,3.8214285714285716,0.6438484420471409,2.5,5.0,14.0,3.5069444444444446
50872.0,3.6785714285714284,0.9563162742139917,1.5,5.0,14.0,3.8680555555555554
1028.0,3.4285714285714284,1.083267920578793,0.5,4.5,14.0,3.887323943661972
1079.0,3.892857142857143,0.9852224445809801,2.0,5.0,14.0,3.9225352112676055
6373.0,3.392857142857143,0.6595066183078353,2.0,4.0,14.0,3.316901408450704
40815.0,4.071428571428571,0.5933302759227196,3.0,5.0,14.0,3.816901408450704
63082.0,3.2857142857142856,1.5084794344244912,0.5,5.0,14.0,3.8098591549295775
99114.0,3.75,1.013304354222222,1.0,5.0,14.0,3.943661971830986
11.0,3.7142857142857144,0.8601138984851638,2.0,5.0,14.0,3.6714285714285713
235.0,3.5714285714285716,1.0326308782000686,1.0,5.0,14.0,3.6785714285714284
474.0,3.642857142857143,0.7423074889580904,2.5,5.0,14.0,3.692857142857143
1407.0,3.1785714285714284,1.3443950160513367,0.5,5.0,14.0,3.2
2985.0,3.107142857142857,0.9482798605251253,1.0,4.5,14.0,3.3714285714285714
3408.0,3.357142857142857,0.6662413609349154,2.0,4.5,14.0,3.5285714285714285
4034.0,4.0,0.8451542547285166,2.0,5.0,14.0,3.9
520.0,3.4615384615384617,0.8651709137847687,2.0,5.0,13.0,3.130434782608696
923.0,4.038461538461538,0.9895907946360467,1.5,5.0,13.0,4.043478260869565
1278.0,3.8076923076923075,1.2015768732164083,0.5,5.0,13.0,3.9927536231884058
7147.0,3.576923076923077,1.2223268140054386,0.5,5.0,13.0,3.8333333333333335
89745.0,3.6923076923076925,0.7730673554708377,2.0,5.0,13.0,3.869565217391304
48.0,3.1153846153846154,1.3031595650844168,0.5,5.0,13.0,3.1470588235294117
266.0,3.3846153846153846,1.3323467750529825,1.0,5.0,13.0,3.3970588235294117
1370.0,3.3076923076923075,0.7477777728932146,2.0,4.5,13.0,3.4044117647058822
1380.0,3.423076923076923,1.1067303515337046,1.0,5.0,13.0,3.139705882352941
2054.0,2.923076923076923,0.8736782070461959,1.0,4.0,13.0,2.7573529411764706
3753.0,3.769230769230769,0.6081303192631498,3.0,5.0,13.0,3.448529411764706
4979.0,3.5,1.0741723110591492,1.5,5.0,13.0,3.6838235294117645
17.0,3.269230769230769,1.5142322834638098,0.5,5.0,13.0,3.7761194029850746
36.0,4.230769230769231,0.5756395979652217,3.0,5.0,13.0,3.8358208955223883
1544.0,2.6923076923076925,1.2331707339908766,1.0,4.5,13.0,2.753731343283582
2081.0,3.8846153846153846,1.1120640226769969,2.0,5.0,13.0,3.425373134328358
2353.0,3.230769230769231,0.9117899685484384,2.0,5.0,13.0,3.4925373134328357
2542.0,4.038461538461538,1.1173722343333807,1.0,5.0,13.0,4.052238805970149
4262.0,4.153846153846154,0.9880948137434715,2.0,5.0,13.0,3.9328358208955225
74458.0,4.115384615384615,0.654976398689477,2.5,5.0,13.0,4.022388059701493
163.0,3.769230769230769,1.1370573460841908,1.0,5.0,13.0,3.5606060606060606
508.0,3.769230769230769,0.6081303192631498,3.0,5.0,13.0,3.6136363636363638
1288.0,4.038461538461538,0.7711514482985932,2.0,5.0,13.0,4.015151515151516
6863.0,3.3846153846153846,0.7882269819968921,1.5,4.5,13.0,3.4015151515151514
553.0,4.0,0.9607689228305228,2.0,5.0,13.0,3.8153846153846156
555.0,3.5,0.9198662110077999,2.0,5.0,13.0,3.8
653.0,3.1538461538461537,0.6901676324971677,2.0,4.0,13.0,3.0923076923076924
2194.0,3.769230769230769,0.6081303192631498,2.5,5.0,13.0,3.9384615384615387
4246.0,3.5384615384615383,0.9699630933014225,1.5,5.0,13.0,3.623076923076923
5481.0,3.076923076923077,1.0348941574672084,1.0,5.0,13.0,2.8461538461538463
48385.0,3.1538461538461537,1.2462962881553576,0.5,4.5,13.0,3.3461538461538463
56367.0,3.076923076923077,1.0348941574672084,0.5,5.0,13.0,3.769230769230769
70286.0,3.6923076923076925,1.029160627712281,0.5,5.0,13.0,3.776923076923077
353.0,3.4166666666666665,0.8620067027323833,2.0,5.0,12.0,3.609375
786.0,2.8333333333333335,0.8740073734751262,1.0,4.0,12.0,3.109375
1035.0,4.083333333333333,1.0573814617041266,2.0,5.0,12.0,3.9375
1234.0,3.625,1.1388041973930374,0.5,5.0,12.0,3.9765625
1954.0,4.041666666666667,0.8528953954357799,2.0,5.0,12.0,3.828125
2710.0,3.0,1.241638702145945,0.5,4.5,12.0,2.796875
4025.0,3.0,0.7071067811865476,2.0,4.0,12.0,3.0546875
4447.0,3.4583333333333335,0.5936586186989586,2.5,4.5,12.0,3.15625
48774.0,4.083333333333333,0.7021791477646966,3.0,5.0,12.0,3.9453125
55820.0,4.166666666666667,0.5892556509887895,3.0,5.0,12.0,3.8984375
435.0,2.7083333333333335,0.9673488971869916,1.0,5.0,12.0,2.4206349206349205
1090.0,3.4166666666666665,1.2555432644432802,1.0,5.0,12.0,3.984126984126984
2657.0,3.3333333333333335,1.0474837574980445,1.5,5.0,12.0,3.3412698412698414
5502.0,3.25,1.050793351076541,1.5,5.0,12.0,3.1666666666666665
158.0,2.4583333333333335,1.3762620470761455,0.5,5.0,12.0,2.806451612903226
173.0,2.75,1.1086778913041726,1.0,5.0,12.0,2.6693548387096775
1127.0,3.875,0.5051814855409226,3.0,5.0,12.0,3.475806451612903
1304.0,4.291666666666667,0.7204840194079409,3.0,5.0,12.0,3.943548387096774
1374.0,3.8333333333333335,0.9428090415820634,2.0,5.0,12.0,3.7661290322580645
3081.0,3.5416666666666665,0.85289539543578,1.5,5.0,12.0,3.475806451612903
3421.0,3.4166666666666665,0.9965217285917831,1.0,5.0,12.0,3.693548387096774
3671.0,3.9166666666666665,0.9753916592266354,1.5,5.0,12.0,3.935483870967742
7143.0,3.875,0.739509972887452,2.0,5.0,12.0,3.903225806451613
41566.0,3.25,0.9013878188659973,1.5,4.5,12.0,3.443548387096774
56174.0,3.5416666666666665,0.9673488971869917,1.5,4.5,12.0,3.4838709677419355
509.0,3.6666666666666665,1.3743685418725535,1.0,5.0,12.0,3.540983606557377
552.0,3.2916666666666665,0.8281086214313246,2.0,5.0,12.0,3.262295081967213
2321.0,3.7083333333333335,0.8281086214313247,2.0,5.0,12.0,3.4836065573770494
2640.0,3.5833333333333335,0.8122328620674136,1.5,4.5,12.0,3.6065573770491803
3253.0,3.5,1.1902380714238083,0.5,5.0,12.0,3.4754098360655736
3527.0,3.625,0.960143218483576,1.5,5.0,12.0,3.581967213114754
3717.0,3.5416666666666665,0.8769818824937162,2.0,5.0,12.0,3.221311475409836
5459.0,3.0416666666666665,0.8281086214313247,2.0,4.5,12.0,2.959016393442623
8644.0,3.7083333333333335,0.5187458165828639,2.5,4.5,12.0,3.4918032786885247
30793.0,3.375,0.9157192073264963,1.5,4.5,12.0,3.0
51255.0,3.875,1.209769261746498,1.0,5.0,12.0,4.0
466.0,3.0,0.7637626158259734,2.0,5.0,12.0,2.8666666666666667
596.0,3.625,1.1388041973930374,2.0,5.0,12.0,3.45
903.0,3.9166666666666665,1.0172129679778086,1.0,5.0,12.0,4.025
1377.0,2.7916666666666665,0.923271658590014,1.0,4.5,12.0,3.025
2006.0,3.4583333333333335,1.0299339245256895,2.0,5.0,12.0,3.1
3471.0,3.7083333333333335,0.923271658590014,1.5,5.0,12.0,3.7416666666666667
5299.0,3.5833333333333335,0.9537935951882998,2.0,5.0,12.0,3.2666666666666666
420.0,2.6363636363636362,1.0464422212019397,1.0,5.0,11.0,2.7203389830508473
1199.0,3.6363636363636362,1.1299820813323684,2.0,5.0,11.0,4.177966101694915
1252.0,4.2727272727272725,0.808017674301417,2.0,5.0,11.0,4.211864406779661
1500.0,3.6818181818181817,1.0061792555081208,2.0,5.0,11.0,3.610169491525424
1552.0,3.1818181818181817,0.911360802534701,1.0,4.0,11.0,3.0338983050847457
2302.0,2.9545454545454546,1.0756508696544758,1.0,5.0,11.0,3.26271186440678
3033.0,3.409090909090909,0.8479435502808014,2.0,5.0,11.0,3.483050847457627
